"Time results were received","MD5 hash of participants IP address","Controller name","Item number","Element number","Type","Group","PennElementType","PennElementName","Parameter","Value","EventTime","sentence1","Comments"
1552756223,280,"PennController",69,0,"catch","NULL","PennController",68,"_Trial_","Start",1552756167333,"If you're reading this do not select the other sentence select this one.","NULL"
1552756223,280,"PennController",69,0,"catch","NULL","Selector","trial1","Selection","sentence1",1552756170433,"If you're reading this do not select the other sentence select this one.","NULL"
1552756223,280,"PennController",69,0,"catch","NULL","PennController",68,"_Trial_","End",1552756176266,"If you're reading this do not select the other sentence select this one.","NULL"
1552757357,281,"PennController",49,0,"particle","NULL","PennController",49,"_Trial_","Start",1552757005481,"The first snowfall was an event which my brother would impatiently look forward to.","NULL"
1552757357,281,"PennController",49,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552757011480,"The first snowfall was an event which my brother would impatiently look forward to.","NULL"
1552757357,281,"PennController",49,0,"particle","NULL","PennController",49,"_Trial_","End",1552757012351,"The first snowfall was an event which my brother would impatiently look forward to.","NULL"
1552757357,281,"PennController",34,0,"prepositional","NULL","PennController",34,"_Trial_","Start",1552757012352,"The rare bird is a species which every biologist should enthusiastically teach about.","NULL"
1552757357,281,"PennController",34,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552757020500,"The rare bird is a species which every biologist should enthusiastically teach about.","NULL"
1552757357,281,"PennController",34,0,"prepositional","NULL","PennController",34,"_Trial_","End",1552757021142,"The rare bird is a species which every biologist should enthusiastically teach about.","NULL"
1552757357,281,"PennController",26,0,"filler","NULL","PennController",26,"_Trial_","Start",1552757021143,"The post office was a service that around the world would deliver letters.","NULL"
1552757357,281,"PennController",26,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552757025825,"The post office was a service that around the world would deliver letters.","NULL"
1552757357,281,"PennController",26,0,"filler","NULL","PennController",26,"_Trial_","End",1552757026457,"The post office was a service that around the world would deliver letters.","NULL"
1552757357,281,"PennController",50,0,"particle","NULL","PennController",50,"_Trial_","Start",1552757026458,"The popular shampoo was a product which the store would regularly run out of.","NULL"
1552757357,281,"PennController",50,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552757030303,"The popular shampoo was a product which the store would regularly run out of.","NULL"
1552757357,281,"PennController",50,0,"particle","NULL","PennController",50,"_Trial_","End",1552757031185,"The popular shampoo was a product which the store would regularly run out of.","NULL"
1552757357,281,"PennController",33,0,"prepositional","NULL","PennController",33,"_Trial_","Start",1552757031186,"The monthly journal is a magazine which all experts should definitely subscribe to.","NULL"
1552757357,281,"PennController",33,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552757036185,"The monthly journal is a magazine which all experts should definitely subscribe to.","NULL"
1552757357,281,"PennController",33,0,"prepositional","NULL","PennController",33,"_Trial_","End",1552757036778,"The monthly journal is a magazine which all experts should definitely subscribe to.","NULL"
1552757357,281,"PennController",11,0,"filler","NULL","PennController",11,"_Trial_","Start",1552757036779,"The delicate pastry is a food that before too long could lose flavor.","NULL"
1552757357,281,"PennController",11,0,"filler","NULL","Selector","trial1","Selection","sentence1",1552757048914,"The delicate pastry is a food that before too long could lose flavor.","NULL"
1552757357,281,"PennController",11,0,"filler","NULL","PennController",11,"_Trial_","End",1552757050397,"The delicate pastry is a food that before too long could lose flavor.","NULL"
1552757357,281,"PennController",64,0,"particle","NULL","PennController",64,"_Trial_","Start",1552757050398,"The quiet child is a troublemaker whom all babysitters should often check in on.","NULL"
1552757357,281,"PennController",64,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552757055883,"The quiet child is a troublemaker whom all babysitters should often check in on.","NULL"
1552757357,281,"PennController",64,0,"particle","NULL","PennController",64,"_Trial_","End",1552757056620,"The quiet child is a troublemaker whom all babysitters should often check in on.","NULL"
1552757357,281,"PennController",32,0,"prepositional","NULL","PennController",32,"_Trial_","Start",1552757056621,"The new plan is a project which the mayor should immediately work on.","NULL"
1552757357,281,"PennController",32,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552757060224,"The new plan is a project which the mayor should immediately work on.","NULL"
1552757357,281,"PennController",32,0,"prepositional","NULL","PennController",32,"_Trial_","End",1552757060860,"The new plan is a project which the mayor should immediately work on.","NULL"
1552757357,281,"PennController",22,0,"filler","NULL","PennController",22,"_Trial_","Start",1552757060861,"The new teacher is a vocalist who at this school will teach music.","NULL"
1552757357,281,"PennController",22,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552757065001,"The new teacher is a vocalist who at this school will teach music.","NULL"
1552757357,281,"PennController",22,0,"filler","NULL","PennController",22,"_Trial_","End",1552757065964,"The new teacher is a vocalist who at this school will teach music.","NULL"
1552757357,281,"PennController",65,0,"particle","NULL","PennController",65,"_Trial_","Start",1552757065965,"The expert chef was a master whom any amateur must humbly look up to.","NULL"
1552757357,281,"PennController",65,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552757070817,"The expert chef was a master whom any amateur must humbly look up to.","NULL"
1552757357,281,"PennController",65,0,"particle","NULL","PennController",65,"_Trial_","End",1552757071714,"The expert chef was a master whom any amateur must humbly look up to.","NULL"
1552757357,281,"PennController",45,0,"prepositional","NULL","PennController",45,"_Trial_","Start",1552757071715,"The unpredictable politician was a candidate whom most people would never vote for.","NULL"
1552757357,281,"PennController",45,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552757076720,"The unpredictable politician was a candidate whom most people would never vote for.","NULL"
1552757357,281,"PennController",45,0,"prepositional","NULL","PennController",45,"_Trial_","End",1552757077309,"The unpredictable politician was a candidate whom most people would never vote for.","NULL"
1552757357,281,"PennController",8,0,"filler","NULL","PennController",8,"_Trial_","Start",1552757077309,"Each new adventure is an experience that at the start will feel uncomfortable.","NULL"
1552757357,281,"PennController",8,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552757080572,"Each new adventure is an experience that at the start will feel uncomfortable.","NULL"
1552757357,281,"PennController",8,0,"filler","NULL","PennController",8,"_Trial_","End",1552757081008,"Each new adventure is an experience that at the start will feel uncomfortable.","NULL"
1552757357,281,"PennController",61,0,"particle","NULL","PennController",61,"_Trial_","Start",1552757081009,"That timid accountant was the employee whom the boss would always talk down to.","NULL"
1552757357,281,"PennController",61,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552757084375,"That timid accountant was the employee whom the boss would always talk down to.","NULL"
1552757357,281,"PennController",61,0,"particle","NULL","PennController",61,"_Trial_","End",1552757085232,"That timid accountant was the employee whom the boss would always talk down to.","NULL"
1552757357,281,"PennController",29,0,"prepositional","NULL","PennController",29,"_Trial_","Start",1552757085233,"The antique painting was a piece which the critic would closely stare at.","NULL"
1552757357,281,"PennController",29,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552757089079,"The antique painting was a piece which the critic would closely stare at.","NULL"
1552757357,281,"PennController",29,0,"prepositional","NULL","PennController",29,"_Trial_","End",1552757089753,"The antique painting was a piece which the critic would closely stare at.","NULL"
1552757357,281,"PennController",18,0,"filler","NULL","PennController",18,"_Trial_","Start",1552757089754,"The older customer was a patron who at this cafe would sip coffee.","NULL"
1552757357,281,"PennController",18,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552757092923,"The older customer was a patron who at this cafe would sip coffee.","NULL"
1552757357,281,"PennController",18,0,"filler","NULL","PennController",18,"_Trial_","End",1552757093661,"The older customer was a patron who at this cafe would sip coffee.","NULL"
1552757357,281,"PennController",63,0,"particle","NULL","PennController",63,"_Trial_","Start",1552757093662,"That tall carpenter was the gentleman whom my sister would sometimes go out with.","NULL"
1552757357,281,"PennController",63,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552757097147,"That tall carpenter was the gentleman whom my sister would sometimes go out with.","NULL"
1552757357,281,"PennController",63,0,"particle","NULL","PennController",63,"_Trial_","End",1552757097868,"That tall carpenter was the gentleman whom my sister would sometimes go out with.","NULL"
1552757357,281,"PennController",42,0,"prepositional","NULL","PennController",42,"_Trial_","Start",1552757097869,"That foster parent was a guardian whom many children could reliably depend on.","NULL"
1552757357,281,"PennController",42,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552757100833,"That foster parent was a guardian whom many children could reliably depend on.","NULL"
1552757357,281,"PennController",42,0,"prepositional","NULL","PennController",42,"_Trial_","End",1552757101688,"That foster parent was a guardian whom many children could reliably depend on.","NULL"
1552757357,281,"PennController",10,0,"filler","NULL","PennController",10,"_Trial_","Start",1552757101689,"That abstract painting was a work that after a minute would look boring.","NULL"
1552757357,281,"PennController",10,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552757104847,"That abstract painting was a work that after a minute would look boring.","NULL"
1552757357,281,"PennController",10,0,"filler","NULL","PennController",10,"_Trial_","End",1552757105773,"That abstract painting was a work that after a minute would look boring.","NULL"
1552757357,281,"PennController",58,0,"particle","NULL","PennController",58,"_Trial_","Start",1552757105774,"This kind woman was a friend whom my aunt would frequently catch up with.","NULL"
1552757357,281,"PennController",58,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552757111618,"This kind woman was a friend whom my aunt would frequently catch up with.","NULL"
1552757357,281,"PennController",58,0,"particle","NULL","PennController",58,"_Trial_","End",1552757112247,"This kind woman was a friend whom my aunt would frequently catch up with.","NULL"
1552757357,281,"PennController",35,0,"prepositional","NULL","PennController",35,"_Trial_","Start",1552757112248,"The controversial issue was a topic which few activists would openly fight for.","NULL"
1552757357,281,"PennController",35,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552757114715,"The controversial issue was a topic which few activists would openly fight for.","NULL"
1552757357,281,"PennController",35,0,"prepositional","NULL","PennController",35,"_Trial_","End",1552757115973,"The controversial issue was a topic which few activists would openly fight for.","NULL"
1552757357,281,"PennController",25,0,"filler","NULL","PennController",25,"_Trial_","Start",1552757115974,"That gray squirrel was a creature that near the tree would bury nuts.","NULL"
1552757357,281,"PennController",25,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552757118273,"That gray squirrel was a creature that near the tree would bury nuts.","NULL"
1552757357,281,"PennController",25,0,"filler","NULL","PennController",25,"_Trial_","End",1552757120200,"That gray squirrel was a creature that near the tree would bury nuts.","NULL"
1552757357,281,"PennController",54,0,"particle","NULL","PennController",54,"_Trial_","Start",1552757120201,"The  upcoming release is an update which the programmer will gladly help out with.","NULL"
1552757357,281,"PennController",54,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552757124179,"The  upcoming release is an update which the programmer will gladly help out with.","NULL"
1552757357,281,"PennController",54,0,"particle","NULL","PennController",54,"_Trial_","End",1552757125256,"The  upcoming release is an update which the programmer will gladly help out with.","NULL"
1552757357,281,"PennController",39,0,"prepositional","NULL","PennController",39,"_Trial_","Start",1552757125257,"Her well-behaved daughter is an angel whom most babysitters would gladly care for.","NULL"
1552757357,281,"PennController",39,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552757129907,"Her well-behaved daughter is an angel whom most babysitters would gladly care for.","NULL"
1552757357,281,"PennController",39,0,"prepositional","NULL","PennController",39,"_Trial_","End",1552757131239,"Her well-behaved daughter is an angel whom most babysitters would gladly care for.","NULL"
1552757357,281,"PennController",23,0,"filler","NULL","PennController",23,"_Trial_","Start",1552757131240,"The amateur chef was a cook who in the kitchen would develop recipes.","NULL"
1552757357,281,"PennController",23,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552757134702,"The amateur chef was a cook who in the kitchen would develop recipes.","NULL"
1552757357,281,"PennController",23,0,"filler","NULL","PennController",23,"_Trial_","End",1552757137604,"The amateur chef was a cook who in the kitchen would develop recipes.","NULL"
1552757357,281,"PennController",53,0,"particle","NULL","PennController",53,"_Trial_","Start",1552757137605,"The unsigned contract is a deal which the businesswoman could still back out of.","NULL"
1552757357,281,"PennController",53,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552757142074,"The unsigned contract is a deal which the businesswoman could still back out of.","NULL"
1552757357,281,"PennController",53,0,"particle","NULL","PennController",53,"_Trial_","End",1552757142699,"The unsigned contract is a deal which the businesswoman could still back out of.","NULL"
1552757357,281,"PennController",37,0,"prepositional","NULL","PennController",37,"_Trial_","Start",1552757142700,"Her impatient sister is a companion whom few people would willingly travel with.","NULL"
1552757357,281,"PennController",37,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552757146076,"Her impatient sister is a companion whom few people would willingly travel with.","NULL"
1552757357,281,"PennController",37,0,"prepositional","NULL","PennController",37,"_Trial_","End",1552757146716,"Her impatient sister is a companion whom few people would willingly travel with.","NULL"
1552757357,281,"PennController",20,0,"filler","NULL","PennController",20,"_Trial_","Start",1552757146717,"The young intellectual is a writer who in the park would write poetry.","NULL"
1552757357,281,"PennController",20,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552757149345,"The young intellectual is a writer who in the park would write poetry.","NULL"
1552757357,281,"PennController",20,0,"filler","NULL","PennController",20,"_Trial_","End",1552757150047,"The young intellectual is a writer who in the park would write poetry.","NULL"
1552757357,281,"PennController",62,0,"particle","NULL","PennController",62,"_Trial_","Start",1552757150047,"That bearded man is the teacher whom the substitute would occasionally fill in for.","NULL"
1552757357,281,"PennController",62,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552757153609,"That bearded man is the teacher whom the substitute would occasionally fill in for.","NULL"
1552757357,281,"PennController",62,0,"particle","NULL","PennController",62,"_Trial_","End",1552757154424,"That bearded man is the teacher whom the substitute would occasionally fill in for.","NULL"
1552757357,281,"PennController",68,0,"catch","NULL","PennController",67,"_Trial_","Start",1552757154424,"If you're reading this please select this sentence.","NULL"
1552757357,281,"PennController",68,0,"catch","NULL","Selector","trial1","Selection","sentence1",1552757159058,"If you're reading this please select this sentence.","NULL"
1552757357,281,"PennController",68,0,"catch","NULL","PennController",67,"_Trial_","End",1552757161481,"If you're reading this please select this sentence.","NULL"
1552757357,281,"PennController",27,0,"prepositional","NULL","PennController",27,"_Trial_","Start",1552757161483,"The brilliant compromise is a solution which both sides could happily agree on.","NULL"
1552757357,281,"PennController",27,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552757171715,"The brilliant compromise is a solution which both sides could happily agree on.","NULL"
1552757357,281,"PennController",27,0,"prepositional","NULL","PennController",27,"_Trial_","End",1552757172680,"The brilliant compromise is a solution which both sides could happily agree on.","NULL"
1552757357,281,"PennController",13,0,"filler","NULL","PennController",13,"_Trial_","Start",1552757172681,"That quiet teenager was an employee who at closing time would wash dishes.","NULL"
1552757357,281,"PennController",13,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552757174529,"That quiet teenager was an employee who at closing time would wash dishes.","NULL"
1552757357,281,"PennController",13,0,"filler","NULL","PennController",13,"_Trial_","End",1552757176117,"That quiet teenager was an employee who at closing time would wash dishes.","NULL"
1552757357,281,"PennController",52,0,"particle","NULL","PennController",52,"_Trial_","Start",1552757176118,"Her first birthday is an event which her dad must unfortunately miss out on.","NULL"
1552757357,281,"PennController",52,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552757180532,"Her first birthday is an event which her dad must unfortunately miss out on.","NULL"
1552757357,281,"PennController",52,0,"particle","NULL","PennController",52,"_Trial_","End",1552757181768,"Her first birthday is an event which her dad must unfortunately miss out on.","NULL"
1552757357,281,"PennController",44,0,"prepositional","NULL","PennController",44,"_Trial_","Start",1552757181768,"The friendly star was a figure whom many fans would regularly write to.","NULL"
1552757357,281,"PennController",44,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552757185080,"The friendly star was a figure whom many fans would regularly write to.","NULL"
1552757357,281,"PennController",44,0,"prepositional","NULL","PennController",44,"_Trial_","End",1552757185720,"The friendly star was a figure whom many fans would regularly write to.","NULL"
1552757357,281,"PennController",21,0,"filler","NULL","PennController",21,"_Trial_","Start",1552757185721,"The serious weightlifter was an athlete who at the gym would rarely speak.","NULL"
1552757357,281,"PennController",21,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552757187808,"The serious weightlifter was an athlete who at the gym would rarely speak.","NULL"
1552757357,281,"PennController",21,0,"filler","NULL","PennController",21,"_Trial_","End",1552757189522,"The serious weightlifter was an athlete who at the gym would rarely speak.","NULL"
1552757357,281,"PennController",59,0,"particle","NULL","PennController",59,"_Trial_","Start",1552757189523,"Their dishonest mother was a liar whom the children could never make up with.","NULL"
1552757357,281,"PennController",59,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552757192208,"Their dishonest mother was a liar whom the children could never make up with.","NULL"
1552757357,281,"PennController",59,0,"particle","NULL","PennController",59,"_Trial_","End",1552757193419,"Their dishonest mother was a liar whom the children could never make up with.","NULL"
1552757357,281,"PennController",30,0,"prepositional","NULL","PennController",30,"_Trial_","Start",1552757193420,"The careful argument was a statement which no opponent could easily argue with.","NULL"
1552757357,281,"PennController",30,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552757199014,"The careful argument was a statement which no opponent could easily argue with.","NULL"
1552757357,281,"PennController",30,0,"prepositional","NULL","PennController",30,"_Trial_","End",1552757200017,"The careful argument was a statement which no opponent could easily argue with.","NULL"
1552757357,281,"PennController",9,0,"filler","NULL","PennController",9,"_Trial_","Start",1552757200018,"That old song was a tune that by the end would sound familiar.","NULL"
1552757357,281,"PennController",9,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552757204845,"That old song was a tune that by the end would sound familiar.","NULL"
1552757357,281,"PennController",9,0,"filler","NULL","PennController",9,"_Trial_","End",1552757205758,"That old song was a tune that by the end would sound familiar.","NULL"
1552757357,281,"PennController",60,0,"particle","NULL","PennController",60,"_Trial_","Start",1552757205759,"A real friend is someone whom you must consistently stick up for.","NULL"
1552757357,281,"PennController",60,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552757209916,"A real friend is someone whom you must consistently stick up for.","NULL"
1552757357,281,"PennController",60,0,"particle","NULL","PennController",60,"_Trial_","End",1552757210764,"A real friend is someone whom you must consistently stick up for.","NULL"
1552757357,281,"PennController",46,0,"prepositional","NULL","PennController",46,"_Trial_","Start",1552757210764,"The offensive comedian was an entertainer whom no audience would generally laugh at.","NULL"
1552757357,281,"PennController",46,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552757216664,"The offensive comedian was an entertainer whom no audience would generally laugh at.","NULL"
1552757357,281,"PennController",46,0,"prepositional","NULL","PennController",46,"_Trial_","End",1552757217697,"The offensive comedian was an entertainer whom no audience would generally laugh at.","NULL"
1552757357,281,"PennController",15,0,"filler","NULL","PennController",15,"_Trial_","Start",1552757217698,"That stubborn stain is an annoyance that by this point should be gone.","NULL"
1552757357,281,"PennController",15,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552757220484,"That stubborn stain is an annoyance that by this point should be gone.","NULL"
1552757357,281,"PennController",15,0,"filler","NULL","PennController",15,"_Trial_","End",1552757221476,"That stubborn stain is an annoyance that by this point should be gone.","NULL"
1552757357,281,"PennController",66,0,"particle","NULL","PennController",66,"_Trial_","Start",1552757221477,"Your strange cousin is a person whom the family must reluctantly put up with.","NULL"
1552757357,281,"PennController",66,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552757225832,"Your strange cousin is a person whom the family must reluctantly put up with.","NULL"
1552757357,281,"PennController",66,0,"particle","NULL","PennController",66,"_Trial_","End",1552757226613,"Your strange cousin is a person whom the family must reluctantly put up with.","NULL"
1552757357,281,"PennController",28,0,"prepositional","NULL","PennController",28,"_Trial_","Start",1552757226614,"The exhausting trip was a vacation which my friends will barely recover from.","NULL"
1552757357,281,"PennController",28,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552757231810,"The exhausting trip was a vacation which my friends will barely recover from.","NULL"
1552757357,281,"PennController",28,0,"prepositional","NULL","PennController",28,"_Trial_","End",1552757232651,"The exhausting trip was a vacation which my friends will barely recover from.","NULL"
1552757357,281,"PennController",19,0,"filler","NULL","PennController",19,"_Trial_","Start",1552757232652,"The stern captain is the officer who on the boat could give orders.","NULL"
1552757357,281,"PennController",19,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552757239624,"The stern captain is the officer who on the boat could give orders.","NULL"
1552757357,281,"PennController",19,0,"filler","NULL","PennController",19,"_Trial_","End",1552757240350,"The stern captain is the officer who on the boat could give orders.","NULL"
1552757357,281,"PennController",47,0,"particle","NULL","PennController",47,"_Trial_","Start",1552757240351,"That rare edition was a book  which the collector would always look out for.","NULL"
1552757357,281,"PennController",47,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552757243773,"That rare edition was a book  which the collector would always look out for.","NULL"
1552757357,281,"PennController",47,0,"particle","NULL","PennController",47,"_Trial_","End",1552757244481,"That rare edition was a book  which the collector would always look out for.","NULL"
1552757357,281,"PennController",31,0,"prepositional","NULL","PennController",31,"_Trial_","Start",1552757244481,"The charming neighborhood was a district which young couples could comfortably live in.","NULL"
1552757357,281,"PennController",31,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552757248698,"The charming neighborhood was a district which young couples could comfortably live in.","NULL"
1552757357,281,"PennController",31,0,"prepositional","NULL","PennController",31,"_Trial_","End",1552757250944,"The charming neighborhood was a district which young couples could comfortably live in.","NULL"
1552757357,281,"PennController",7,0,"filler","NULL","PennController",7,"_Trial_","Start",1552757250945,"The talented musician was a performer who on some days would sing opera.","NULL"
1552757357,281,"PennController",7,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552757254557,"The talented musician was a performer who on some days would sing opera.","NULL"
1552757357,281,"PennController",7,0,"filler","NULL","PennController",7,"_Trial_","End",1552757255493,"The talented musician was a performer who on some days would sing opera.","NULL"
1552757357,281,"PennController",51,0,"particle","NULL","PennController",51,"_Trial_","Start",1552757255496,"This secure cell was an area which no prisoner could ever break out of.","NULL"
1552757357,281,"PennController",51,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552757258548,"This secure cell was an area which no prisoner could ever break out of.","NULL"
1552757357,281,"PennController",51,0,"particle","NULL","PennController",51,"_Trial_","End",1552757259437,"This secure cell was an area which no prisoner could ever break out of.","NULL"
1552757357,281,"PennController",41,0,"prepositional","NULL","PennController",41,"_Trial_","Start",1552757259438,"The careful bicyclist is an athlete whom no accident could ever happen to.","NULL"
1552757357,281,"PennController",41,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552757262924,"The careful bicyclist is an athlete whom no accident could ever happen to.","NULL"
1552757357,281,"PennController",41,0,"prepositional","NULL","PennController",41,"_Trial_","End",1552757264476,"The careful bicyclist is an athlete whom no accident could ever happen to.","NULL"
1552757357,281,"PennController",17,0,"filler","NULL","PennController",17,"_Trial_","Start",1552757264477,"The young man was a student who in the library would read books.","NULL"
1552757357,281,"PennController",17,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552757267690,"The young man was a student who in the library would read books.","NULL"
1552757357,281,"PennController",17,0,"filler","NULL","PennController",17,"_Trial_","End",1552757269280,"The young man was a student who in the library would read books.","NULL"
1552757357,281,"PennController",56,0,"particle","NULL","PennController",56,"_Trial_","Start",1552757269281,"The tough test was a milestone which no student could ever feel up to.","NULL"
1552757357,281,"PennController",56,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552757272496,"The tough test was a milestone which no student could ever feel up to.","NULL"
1552757357,281,"PennController",56,0,"particle","NULL","PennController",56,"_Trial_","End",1552757273225,"The tough test was a milestone which no student could ever feel up to.","NULL"
1552757357,281,"PennController",38,0,"prepositional","NULL","PennController",38,"_Trial_","Start",1552757273225,"My intimidating professor is an expert whom no student can confidently speak to.","NULL"
1552757357,281,"PennController",38,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552757276471,"My intimidating professor is an expert whom no student can confidently speak to.","NULL"
1552757357,281,"PennController",38,0,"prepositional","NULL","PennController",38,"_Trial_","End",1552757278087,"My intimidating professor is an expert whom no student can confidently speak to.","NULL"
1552757357,281,"PennController",12,0,"filler","NULL","PennController",12,"_Trial_","Start",1552757278088,"A guard dog is a pet that during the night must keep watch.","NULL"
1552757357,281,"PennController",12,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552757281083,"A guard dog is a pet that during the night must keep watch.","NULL"
1552757357,281,"PennController",12,0,"filler","NULL","PennController",12,"_Trial_","End",1552757282277,"A guard dog is a pet that during the night must keep watch.","NULL"
1552757357,281,"PennController",55,0,"particle","NULL","PennController",55,"_Trial_","Start",1552757282278,"The difficult hike is a challenge which any adventurer should carefully gear up for.","NULL"
1552757357,281,"PennController",55,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552757286370,"The difficult hike is a challenge which any adventurer should carefully gear up for.","NULL"
1552757357,281,"PennController",55,0,"particle","NULL","PennController",55,"_Trial_","End",1552757287096,"The difficult hike is a challenge which any adventurer should carefully gear up for.","NULL"
1552757357,281,"PennController",40,0,"prepositional","NULL","PennController",40,"_Trial_","Start",1552757287097,"That retired teacher is the customer whom the server would often wait on.","NULL"
1552757357,281,"PennController",40,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552757288716,"That retired teacher is the customer whom the server would often wait on.","NULL"
1552757357,281,"PennController",40,0,"prepositional","NULL","PennController",40,"_Trial_","End",1552757289197,"That retired teacher is the customer whom the server would often wait on.","NULL"
1552757357,281,"PennController",14,0,"filler","NULL","PennController",14,"_Trial_","Start",1552757289198,"The beautiful wedding was an event that for some time will be remembered.","NULL"
1552757357,281,"PennController",14,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552757292273,"The beautiful wedding was an event that for some time will be remembered.","NULL"
1552757357,281,"PennController",14,0,"filler","NULL","PennController",14,"_Trial_","End",1552757292979,"The beautiful wedding was an event that for some time will be remembered.","NULL"
1552757357,281,"PennController",48,0,"particle","NULL","PennController",48,"_Trial_","Start",1552757292980,"This new technology is a subject which all professionals must tirelessly keep up with.","NULL"
1552757357,281,"PennController",48,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552757295911,"This new technology is a subject which all professionals must tirelessly keep up with.","NULL"
1552757357,281,"PennController",48,0,"particle","NULL","PennController",48,"_Trial_","End",1552757296762,"This new technology is a subject which all professionals must tirelessly keep up with.","NULL"
1552757357,281,"PennController",43,0,"prepositional","NULL","PennController",43,"_Trial_","Start",1552757296764,"The master violinist was a musician whom few professionals could really compare to.","NULL"
1552757357,281,"PennController",43,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552757298532,"The master violinist was a musician whom few professionals could really compare to.","NULL"
1552757357,281,"PennController",43,0,"prepositional","NULL","PennController",43,"_Trial_","End",1552757299310,"The master violinist was a musician whom few professionals could really compare to.","NULL"
1552757357,281,"PennController",16,0,"filler","NULL","PennController",16,"_Trial_","Start",1552757299310,"The chocolate cake is a dessert that later this evening must be baked.","NULL"
1552757357,281,"PennController",16,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552757302518,"The chocolate cake is a dessert that later this evening must be baked.","NULL"
1552757357,281,"PennController",16,0,"filler","NULL","PennController",16,"_Trial_","End",1552757303199,"The chocolate cake is a dessert that later this evening must be baked.","NULL"
1552757357,281,"PennController",57,0,"particle","NULL","PennController",57,"_Trial_","Start",1552757303200,"My friendly uncle is a relative whom most everyone can easily get along with.","NULL"
1552757357,281,"PennController",57,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552757305813,"My friendly uncle is a relative whom most everyone can easily get along with.","NULL"
1552757357,281,"PennController",57,0,"particle","NULL","PennController",57,"_Trial_","End",1552757306376,"My friendly uncle is a relative whom most everyone can easily get along with.","NULL"
1552757357,281,"PennController",69,0,"catch","NULL","PennController",68,"_Trial_","Start",1552757306377,"If you're reading this do not select the other sentence select this one.","NULL"
1552757357,281,"PennController",69,0,"catch","NULL","Selector","trial1","Selection","sentence1",1552757309252,"If you're reading this do not select the other sentence select this one.","NULL"
1552757357,281,"PennController",69,0,"catch","NULL","PennController",68,"_Trial_","End",1552757312455,"If you're reading this do not select the other sentence select this one.","NULL"
1552757357,281,"PennController",36,0,"prepositional","NULL","PennController",36,"_Trial_","Start",1552757312456,"The  new method is a technique which all surgeons should eagerly learn about.","NULL"
