"Time results were received","MD5 hash of participants IP address","Controller name","Item number","Element number","Type","Group","PennElementType","PennElementName","Parameter","Value","EventTime","sentence1","Comments"
1552748857,268,"PennController",49,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552748405766,"The first snowfall was an event which my brother would impatiently look forward to.","NULL"
1552748857,268,"PennController",49,0,"particle","NULL","PennController",49,"_Trial_","End",1552748407071,"The first snowfall was an event which my brother would impatiently look forward to.","NULL"
1552748857,268,"PennController",14,0,"filler","NULL","PennController",14,"_Trial_","Start",1552748407074,"The beautiful wedding was an event that for some time will be remembered.","NULL"
1552748857,268,"PennController",14,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552748414654,"The beautiful wedding was an event that for some time will be remembered.","NULL"
1552748857,268,"PennController",14,0,"filler","NULL","PennController",14,"_Trial_","End",1552748415527,"The beautiful wedding was an event that for some time will be remembered.","NULL"
1552748857,268,"PennController",32,0,"prepositional","NULL","PennController",32,"_Trial_","Start",1552748415528,"The new plan is a project which the mayor should immediately work on.","NULL"
1552748857,268,"PennController",32,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552748422862,"The new plan is a project which the mayor should immediately work on.","NULL"
1552748857,268,"PennController",32,0,"prepositional","NULL","PennController",32,"_Trial_","End",1552748423863,"The new plan is a project which the mayor should immediately work on.","NULL"
1552748857,268,"PennController",68,0,"catch","NULL","PennController",67,"_Trial_","Start",1552748423864,"If you're reading this please select this sentence.","NULL"
1552748857,268,"PennController",68,0,"catch","NULL","Selector","trial1","Selection","sentence1",1552748427093,"If you're reading this please select this sentence.","NULL"
1552748857,268,"PennController",68,0,"catch","NULL","PennController",67,"_Trial_","End",1552748427960,"If you're reading this please select this sentence.","NULL"
1552748857,268,"PennController",60,0,"particle","NULL","PennController",60,"_Trial_","Start",1552748427961,"A real friend is someone whom you must consistently stick up for.","NULL"
1552748857,268,"PennController",60,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552748436085,"A real friend is someone whom you must consistently stick up for.","NULL"
1552748857,268,"PennController",60,0,"particle","NULL","PennController",60,"_Trial_","End",1552748436679,"A real friend is someone whom you must consistently stick up for.","NULL"
1552748857,268,"PennController",18,0,"filler","NULL","PennController",18,"_Trial_","Start",1552748436680,"The older customer was a patron who at this cafe would sip coffee.","NULL"
1552748857,268,"PennController",18,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552748446718,"The older customer was a patron who at this cafe would sip coffee.","NULL"
1552748857,268,"PennController",18,0,"filler","NULL","PennController",18,"_Trial_","End",1552748447367,"The older customer was a patron who at this cafe would sip coffee.","NULL"
1552748857,268,"PennController",45,0,"prepositional","NULL","PennController",45,"_Trial_","Start",1552748447370,"The unpredictable politician was a candidate whom most people would never vote for.","NULL"
1552748857,268,"PennController",45,0,"prepositional","NULL","Selector","trial1","Selection","sentence2",1552748455758,"The unpredictable politician was a candidate whom most people would never vote for.","NULL"
1552748857,268,"PennController",45,0,"prepositional","NULL","PennController",45,"_Trial_","End",1552748456486,"The unpredictable politician was a candidate whom most people would never vote for.","NULL"
1552748857,268,"PennController",66,0,"particle","NULL","PennController",66,"_Trial_","Start",1552748456489,"Your strange cousin is a person whom the family must reluctantly put up with.","NULL"
1552748857,268,"PennController",66,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552748464974,"Your strange cousin is a person whom the family must reluctantly put up with.","NULL"
1552748857,268,"PennController",66,0,"particle","NULL","PennController",66,"_Trial_","End",1552748465751,"Your strange cousin is a person whom the family must reluctantly put up with.","NULL"
1552748857,268,"PennController",13,0,"filler","NULL","PennController",13,"_Trial_","Start",1552748465753,"That quiet teenager was an employee who at closing time would wash dishes.","NULL"
1552748857,268,"PennController",13,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552748476357,"That quiet teenager was an employee who at closing time would wash dishes.","NULL"
1552748857,268,"PennController",13,0,"filler","NULL","PennController",13,"_Trial_","End",1552748478471,"That quiet teenager was an employee who at closing time would wash dishes.","NULL"
1552748857,268,"PennController",33,0,"prepositional","NULL","PennController",33,"_Trial_","Start",1552748478472,"The monthly journal is a magazine which all experts should definitely subscribe to.","NULL"
1552748857,268,"PennController",33,0,"prepositional","NULL","Selector","trial1","Selection","sentence2",1552748491078,"The monthly journal is a magazine which all experts should definitely subscribe to.","NULL"
1552748857,268,"PennController",33,0,"prepositional","NULL","PennController",33,"_Trial_","End",1552748492311,"The monthly journal is a magazine which all experts should definitely subscribe to.","NULL"
1552748857,268,"PennController",51,0,"particle","NULL","PennController",51,"_Trial_","Start",1552748492314,"This secure cell was an area which no prisoner could ever break out of.","NULL"
1552748857,268,"PennController",51,0,"particle","NULL","Selector","trial1","Selection","sentence2",1552748500774,"This secure cell was an area which no prisoner could ever break out of.","NULL"
1552748857,268,"PennController",51,0,"particle","NULL","PennController",51,"_Trial_","End",1552748501920,"This secure cell was an area which no prisoner could ever break out of.","NULL"
1552748857,268,"PennController",24,0,"filler","NULL","PennController",24,"_Trial_","Start",1552748501921,"The experienced artist is a master who by the statue will paint portraits.","NULL"
1552748857,268,"PennController",24,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552748511070,"The experienced artist is a master who by the statue will paint portraits.","NULL"
1552748857,268,"PennController",24,0,"filler","NULL","PennController",24,"_Trial_","End",1552748512102,"The experienced artist is a master who by the statue will paint portraits.","NULL"
1552748857,268,"PennController",38,0,"prepositional","NULL","PennController",38,"_Trial_","Start",1552748512104,"My intimidating professor is an expert whom no student can confidently speak to.","NULL"
1552748857,268,"PennController",38,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552748541293,"My intimidating professor is an expert whom no student can confidently speak to.","NULL"
1552748857,268,"PennController",38,0,"prepositional","NULL","PennController",38,"_Trial_","End",1552748542023,"My intimidating professor is an expert whom no student can confidently speak to.","NULL"
1552748857,268,"PennController",54,0,"particle","NULL","PennController",54,"_Trial_","Start",1552748542024,"The  upcoming release is an update which the programmer will gladly help out with.","NULL"
1552748857,268,"PennController",54,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552748552534,"The  upcoming release is an update which the programmer will gladly help out with.","NULL"
1552748857,268,"PennController",54,0,"particle","NULL","PennController",54,"_Trial_","End",1552748553295,"The  upcoming release is an update which the programmer will gladly help out with.","NULL"
1552748857,268,"PennController",17,0,"filler","NULL","PennController",17,"_Trial_","Start",1552748553296,"The young man was a student who in the library would read books.","NULL"
1552748857,268,"PennController",17,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552748563445,"The young man was a student who in the library would read books.","NULL"
1552748857,268,"PennController",17,0,"filler","NULL","PennController",17,"_Trial_","End",1552748564991,"The young man was a student who in the library would read books.","NULL"
1552748857,268,"PennController",36,0,"prepositional","NULL","PennController",36,"_Trial_","Start",1552748564992,"The  new method is a technique which all surgeons should eagerly learn about.","NULL"
1552748857,268,"PennController",36,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552748588606,"The  new method is a technique which all surgeons should eagerly learn about.","NULL"
1552748857,268,"PennController",36,0,"prepositional","NULL","PennController",36,"_Trial_","End",1552748590519,"The  new method is a technique which all surgeons should eagerly learn about.","NULL"
1552748857,268,"PennController",58,0,"particle","NULL","PennController",58,"_Trial_","Start",1552748590521,"This kind woman was a friend whom my aunt would frequently catch up with.","NULL"
1552748857,268,"PennController",58,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552748598414,"This kind woman was a friend whom my aunt would frequently catch up with.","NULL"
1552748857,268,"PennController",58,0,"particle","NULL","PennController",58,"_Trial_","End",1552748599263,"This kind woman was a friend whom my aunt would frequently catch up with.","NULL"
1552748857,268,"PennController",8,0,"filler","NULL","PennController",8,"_Trial_","Start",1552748599264,"Each new adventure is an experience that at the start will feel uncomfortable.","NULL"
1552748857,268,"PennController",8,0,"filler","NULL","Selector","trial1","Selection","sentence1",1552748632862,"Each new adventure is an experience that at the start will feel uncomfortable.","NULL"
1552748857,268,"PennController",8,0,"filler","NULL","PennController",8,"_Trial_","End",1552748634279,"Each new adventure is an experience that at the start will feel uncomfortable.","NULL"
1552748857,268,"PennController",30,0,"prepositional","NULL","PennController",30,"_Trial_","Start",1552748634280,"The careful argument was a statement which no opponent could easily argue with.","NULL"
1552748857,268,"PennController",30,0,"prepositional","NULL","Selector","trial1","Selection","sentence2",1552748641886,"The careful argument was a statement which no opponent could easily argue with.","NULL"
1552748857,268,"PennController",30,0,"prepositional","NULL","PennController",30,"_Trial_","End",1552748642590,"The careful argument was a statement which no opponent could easily argue with.","NULL"
1552748857,268,"PennController",64,0,"particle","NULL","PennController",64,"_Trial_","Start",1552748642591,"The quiet child is a troublemaker whom all babysitters should often check in on.","NULL"
1552748857,268,"PennController",64,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552748651030,"The quiet child is a troublemaker whom all babysitters should often check in on.","NULL"
1552748857,268,"PennController",64,0,"particle","NULL","PennController",64,"_Trial_","End",1552748651686,"The quiet child is a troublemaker whom all babysitters should often check in on.","NULL"
1552748857,268,"PennController",16,0,"filler","NULL","PennController",16,"_Trial_","Start",1552748651687,"The chocolate cake is a dessert that later this evening must be baked.","NULL"
1552748857,268,"PennController",16,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552748658670,"The chocolate cake is a dessert that later this evening must be baked.","NULL"
1552748857,268,"PennController",16,0,"filler","NULL","PennController",16,"_Trial_","End",1552748659470,"The chocolate cake is a dessert that later this evening must be baked.","NULL"
1552748857,268,"PennController",39,0,"prepositional","NULL","PennController",39,"_Trial_","Start",1552748659472,"Her well-behaved daughter is an angel whom most babysitters would gladly care for.","NULL"
1552748857,268,"PennController",39,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552748673278,"Her well-behaved daughter is an angel whom most babysitters would gladly care for.","NULL"
1552748857,268,"PennController",39,0,"prepositional","NULL","PennController",39,"_Trial_","End",1552748673839,"Her well-behaved daughter is an angel whom most babysitters would gladly care for.","NULL"
1552748857,268,"PennController",48,0,"particle","NULL","PennController",48,"_Trial_","Start",1552748673841,"This new technology is a subject which all professionals must tirelessly keep up with.","NULL"
1552748857,268,"PennController",48,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552748682238,"This new technology is a subject which all professionals must tirelessly keep up with.","NULL"
1552748857,268,"PennController",48,0,"particle","NULL","PennController",48,"_Trial_","End",1552748682896,"This new technology is a subject which all professionals must tirelessly keep up with.","NULL"
1552748857,268,"PennController",15,0,"filler","NULL","PennController",15,"_Trial_","Start",1552748682896,"That stubborn stain is an annoyance that by this point should be gone.","NULL"
1552748857,268,"PennController",15,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552748698222,"That stubborn stain is an annoyance that by this point should be gone.","NULL"
1552748857,268,"PennController",15,0,"filler","NULL","PennController",15,"_Trial_","End",1552748699062,"That stubborn stain is an annoyance that by this point should be gone.","NULL"
1552748857,268,"PennController",27,0,"prepositional","NULL","PennController",27,"_Trial_","Start",1552748699064,"The brilliant compromise is a solution which both sides could happily agree on.","NULL"
1552748857,268,"PennController",27,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552748709749,"The brilliant compromise is a solution which both sides could happily agree on.","NULL"
1552748857,268,"PennController",27,0,"prepositional","NULL","PennController",27,"_Trial_","End",1552748710646,"The brilliant compromise is a solution which both sides could happily agree on.","NULL"
1552748857,268,"PennController",52,0,"particle","NULL","PennController",52,"_Trial_","Start",1552748710647,"Her first birthday is an event which her dad must unfortunately miss out on.","NULL"
1552748857,268,"PennController",52,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552748719653,"Her first birthday is an event which her dad must unfortunately miss out on.","NULL"
1552748857,268,"PennController",52,0,"particle","NULL","PennController",52,"_Trial_","End",1552748720279,"Her first birthday is an event which her dad must unfortunately miss out on.","NULL"
1552748857,268,"PennController",23,0,"filler","NULL","PennController",23,"_Trial_","Start",1552748720280,"The amateur chef was a cook who in the kitchen would develop recipes.","NULL"
1552748857,268,"PennController",23,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552748726710,"The amateur chef was a cook who in the kitchen would develop recipes.","NULL"
1552748857,268,"PennController",23,0,"filler","NULL","PennController",23,"_Trial_","End",1552748728686,"The amateur chef was a cook who in the kitchen would develop recipes.","NULL"
1552748857,268,"PennController",42,0,"prepositional","NULL","PennController",42,"_Trial_","Start",1552748728693,"That foster parent was a guardian whom many children could reliably depend on.","NULL"
1552748857,268,"PennController",42,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552748741382,"That foster parent was a guardian whom many children could reliably depend on.","NULL"
1552748857,268,"PennController",42,0,"prepositional","NULL","PennController",42,"_Trial_","End",1552748742095,"That foster parent was a guardian whom many children could reliably depend on.","NULL"
1552748857,268,"PennController",59,0,"particle","NULL","PennController",59,"_Trial_","Start",1552748742097,"Their dishonest mother was a liar whom the children could never make up with.","NULL"
1552748857,268,"PennController",59,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552748749638,"Their dishonest mother was a liar whom the children could never make up with.","NULL"
1552748857,268,"PennController",59,0,"particle","NULL","PennController",59,"_Trial_","End",1552748750927,"Their dishonest mother was a liar whom the children could never make up with.","NULL"
1552748857,268,"PennController",19,0,"filler","NULL","PennController",19,"_Trial_","Start",1552748750927,"The stern captain is the officer who on the boat could give orders.","NULL"
1552748857,268,"PennController",19,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552748777222,"The stern captain is the officer who on the boat could give orders.","NULL"
1552748857,268,"PennController",19,0,"filler","NULL","PennController",19,"_Trial_","End",1552748777991,"The stern captain is the officer who on the boat could give orders.","NULL"
1552748857,268,"PennController",28,0,"prepositional","NULL","PennController",28,"_Trial_","Start",1552748777992,"The exhausting trip was a vacation which my friends will barely recover from.","NULL"
1552748857,268,"PennController",28,0,"prepositional","NULL","Selector","trial1","Selection","sentence2",1552748786750,"The exhausting trip was a vacation which my friends will barely recover from.","NULL"
1552748857,268,"PennController",28,0,"prepositional","NULL","PennController",28,"_Trial_","End",1552748787543,"The exhausting trip was a vacation which my friends will barely recover from.","NULL"
1552748857,268,"PennController",53,0,"particle","NULL","PennController",53,"_Trial_","Start",1552748787544,"The unsigned contract is a deal which the businesswoman could still back out of.","NULL"
1552748857,268,"PennController",53,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552748794398,"The unsigned contract is a deal which the businesswoman could still back out of.","NULL"
1552748857,268,"PennController",53,0,"particle","NULL","PennController",53,"_Trial_","End",1552748795254,"The unsigned contract is a deal which the businesswoman could still back out of.","NULL"
1552748857,268,"PennController",10,0,"filler","NULL","PennController",10,"_Trial_","Start",1552748795256,"That abstract painting was a work that after a minute would look boring.","NULL"
1552748857,268,"PennController",10,0,"filler","NULL","Selector","trial1","Selection","sentence1",1552748804950,"That abstract painting was a work that after a minute would look boring.","NULL"
1552748857,268,"PennController",10,0,"filler","NULL","PennController",10,"_Trial_","End",1552748805886,"That abstract painting was a work that after a minute would look boring.","NULL"
1552748857,268,"PennController",43,0,"prepositional","NULL","PennController",43,"_Trial_","Start",1552748805888,"The master violinist was a musician whom few professionals could really compare to.","NULL"
1552748857,268,"PennController",43,0,"prepositional","NULL","Selector","trial1","Selection","sentence2",1552748814078,"The master violinist was a musician whom few professionals could really compare to.","NULL"
1552748857,268,"PennController",43,0,"prepositional","NULL","PennController",43,"_Trial_","End",1552748814702,"The master violinist was a musician whom few professionals could really compare to.","NULL"
1552748857,268,"PennController",69,0,"catch","NULL","PennController",68,"_Trial_","Start",1552748814704,"If you're reading this do not select the other sentence select this one.","NULL"
1552748857,268,"PennController",69,0,"catch","NULL","Selector","trial1","Selection","sentence1",1552748820845,"If you're reading this do not select the other sentence select this one.","NULL"
1552748857,268,"PennController",69,0,"catch","NULL","PennController",68,"_Trial_","End",1552748821679,"If you're reading this do not select the other sentence select this one.","NULL"
1552750738,269,"PennController",66,0,"particle","NULL","PennController",66,"_Trial_","Start",1552749554285,"Your strange cousin is a person whom the family must reluctantly put up with.","NULL"
1552750738,269,"PennController",66,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552749562185,"Your strange cousin is a person whom the family must reluctantly put up with.","NULL"
1552750738,269,"PennController",66,0,"particle","NULL","PennController",66,"_Trial_","End",1552749562971,"Your strange cousin is a person whom the family must reluctantly put up with.","NULL"
1552750738,269,"PennController",25,0,"filler","NULL","PennController",25,"_Trial_","Start",1552749562972,"That gray squirrel was a creature that near the tree would bury nuts.","NULL"
1552750738,269,"PennController",25,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552749568513,"That gray squirrel was a creature that near the tree would bury nuts.","NULL"
1552750738,269,"PennController",25,0,"filler","NULL","PennController",25,"_Trial_","End",1552749569024,"That gray squirrel was a creature that near the tree would bury nuts.","NULL"
1552750738,269,"PennController",36,0,"prepositional","NULL","PennController",36,"_Trial_","Start",1552749569025,"The  new method is a technique which all surgeons should eagerly learn about.","NULL"
1552750738,269,"PennController",36,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552749574832,"The  new method is a technique which all surgeons should eagerly learn about.","NULL"
1552750738,269,"PennController",36,0,"prepositional","NULL","PennController",36,"_Trial_","End",1552749575265,"The  new method is a technique which all surgeons should eagerly learn about.","NULL"
1552750738,269,"PennController",63,0,"particle","NULL","PennController",63,"_Trial_","Start",1552749575265,"That tall carpenter was the gentleman whom my sister would sometimes go out with.","NULL"
1552750738,269,"PennController",63,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552749581017,"That tall carpenter was the gentleman whom my sister would sometimes go out with.","NULL"
1552750738,269,"PennController",63,0,"particle","NULL","PennController",63,"_Trial_","End",1552749581477,"That tall carpenter was the gentleman whom my sister would sometimes go out with.","NULL"
1552750738,269,"PennController",24,0,"filler","NULL","PennController",24,"_Trial_","Start",1552749581478,"The experienced artist is a master who by the statue will paint portraits.","NULL"
1552750738,269,"PennController",24,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552749588389,"The experienced artist is a master who by the statue will paint portraits.","NULL"
1552750738,269,"PennController",24,0,"filler","NULL","PennController",24,"_Trial_","End",1552749589064,"The experienced artist is a master who by the statue will paint portraits.","NULL"
1552750738,269,"PennController",28,0,"prepositional","NULL","PennController",28,"_Trial_","Start",1552749589065,"The exhausting trip was a vacation which my friends will barely recover from.","NULL"
1552750738,269,"PennController",28,0,"prepositional","NULL","Selector","trial1","Selection","sentence2",1552749596372,"The exhausting trip was a vacation which my friends will barely recover from.","NULL"
1552750738,269,"PennController",28,0,"prepositional","NULL","PennController",28,"_Trial_","End",1552749597079,"The exhausting trip was a vacation which my friends will barely recover from.","NULL"
1552750738,269,"PennController",50,0,"particle","NULL","PennController",50,"_Trial_","Start",1552749597080,"The popular shampoo was a product which the store would regularly run out of.","NULL"
1552750738,269,"PennController",50,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552749609308,"The popular shampoo was a product which the store would regularly run out of.","NULL"
1552750738,269,"PennController",50,0,"particle","NULL","PennController",50,"_Trial_","End",1552749610864,"The popular shampoo was a product which the store would regularly run out of.","NULL"
1552750738,269,"PennController",14,0,"filler","NULL","PennController",14,"_Trial_","Start",1552749610866,"The beautiful wedding was an event that for some time will be remembered.","NULL"
1552750738,269,"PennController",14,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552749616410,"The beautiful wedding was an event that for some time will be remembered.","NULL"
1552750738,269,"PennController",14,0,"filler","NULL","PennController",14,"_Trial_","End",1552749617293,"The beautiful wedding was an event that for some time will be remembered.","NULL"
1552750738,269,"PennController",44,0,"prepositional","NULL","PennController",44,"_Trial_","Start",1552749617294,"The friendly star was a figure whom many fans would regularly write to.","NULL"
1552750738,269,"PennController",44,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552749626599,"The friendly star was a figure whom many fans would regularly write to.","NULL"
1552750738,269,"PennController",44,0,"prepositional","NULL","PennController",44,"_Trial_","End",1552749628076,"The friendly star was a figure whom many fans would regularly write to.","NULL"
1552750738,269,"PennController",60,0,"particle","NULL","PennController",60,"_Trial_","Start",1552749628077,"A real friend is someone whom you must consistently stick up for.","NULL"
1552750738,269,"PennController",60,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552749639478,"A real friend is someone whom you must consistently stick up for.","NULL"
1552750738,269,"PennController",60,0,"particle","NULL","PennController",60,"_Trial_","End",1552749640894,"A real friend is someone whom you must consistently stick up for.","NULL"
1552750738,269,"PennController",16,0,"filler","NULL","PennController",16,"_Trial_","Start",1552749640895,"The chocolate cake is a dessert that later this evening must be baked.","NULL"
1552750738,269,"PennController",16,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552749670050,"The chocolate cake is a dessert that later this evening must be baked.","NULL"
1552750738,269,"PennController",16,0,"filler","NULL","PennController",16,"_Trial_","End",1552749670954,"The chocolate cake is a dessert that later this evening must be baked.","NULL"
1552750738,269,"PennController",32,0,"prepositional","NULL","PennController",32,"_Trial_","Start",1552749670955,"The new plan is a project which the mayor should immediately work on.","NULL"
1552750738,269,"PennController",32,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552749676034,"The new plan is a project which the mayor should immediately work on.","NULL"
1552750738,269,"PennController",32,0,"prepositional","NULL","PennController",32,"_Trial_","End",1552749676803,"The new plan is a project which the mayor should immediately work on.","NULL"
1552750738,269,"PennController",57,0,"particle","NULL","PennController",57,"_Trial_","Start",1552749676804,"My friendly uncle is a relative whom most everyone can easily get along with.","NULL"
1552750738,269,"PennController",57,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552749681356,"My friendly uncle is a relative whom most everyone can easily get along with.","NULL"
1552750738,269,"PennController",57,0,"particle","NULL","PennController",57,"_Trial_","End",1552749681812,"My friendly uncle is a relative whom most everyone can easily get along with.","NULL"
1552750738,269,"PennController",23,0,"filler","NULL","PennController",23,"_Trial_","Start",1552749681813,"The amateur chef was a cook who in the kitchen would develop recipes.","NULL"
1552750738,269,"PennController",23,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552749685914,"The amateur chef was a cook who in the kitchen would develop recipes.","NULL"
1552750738,269,"PennController",23,0,"filler","NULL","PennController",23,"_Trial_","End",1552749686471,"The amateur chef was a cook who in the kitchen would develop recipes.","NULL"
1552750738,269,"PennController",42,0,"prepositional","NULL","PennController",42,"_Trial_","Start",1552749686472,"That foster parent was a guardian whom many children could reliably depend on.","NULL"
1552750738,269,"PennController",42,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552749701251,"That foster parent was a guardian whom many children could reliably depend on.","NULL"
1552750738,269,"PennController",42,0,"prepositional","NULL","PennController",42,"_Trial_","End",1552749702002,"That foster parent was a guardian whom many children could reliably depend on.","NULL"
1552750738,269,"PennController",64,0,"particle","NULL","PennController",64,"_Trial_","Start",1552749702003,"The quiet child is a troublemaker whom all babysitters should often check in on.","NULL"
1552750738,269,"PennController",64,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552749710939,"The quiet child is a troublemaker whom all babysitters should often check in on.","NULL"
1552750738,269,"PennController",64,0,"particle","NULL","PennController",64,"_Trial_","End",1552749712510,"The quiet child is a troublemaker whom all babysitters should often check in on.","NULL"
1552750738,269,"PennController",18,0,"filler","NULL","PennController",18,"_Trial_","Start",1552749712511,"The older customer was a patron who at this cafe would sip coffee.","NULL"
1552750738,269,"PennController",18,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552750411604,"The older customer was a patron who at this cafe would sip coffee.","NULL"
1552750738,269,"PennController",18,0,"filler","NULL","PennController",18,"_Trial_","End",1552750412347,"The older customer was a patron who at this cafe would sip coffee.","NULL"
1552750738,269,"PennController",45,0,"prepositional","NULL","PennController",45,"_Trial_","Start",1552750412349,"The unpredictable politician was a candidate whom most people would never vote for.","NULL"
1552750738,269,"PennController",45,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552750415929,"The unpredictable politician was a candidate whom most people would never vote for.","NULL"
1552750738,269,"PennController",45,0,"prepositional","NULL","PennController",45,"_Trial_","End",1552750416678,"The unpredictable politician was a candidate whom most people would never vote for.","NULL"
1552750738,269,"PennController",65,0,"particle","NULL","PennController",65,"_Trial_","Start",1552750416679,"The expert chef was a master whom any amateur must humbly look up to.","NULL"
1552750738,269,"PennController",65,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552750420922,"The expert chef was a master whom any amateur must humbly look up to.","NULL"
1552750738,269,"PennController",65,0,"particle","NULL","PennController",65,"_Trial_","End",1552750421625,"The expert chef was a master whom any amateur must humbly look up to.","NULL"
1552750738,269,"PennController",22,0,"filler","NULL","PennController",22,"_Trial_","Start",1552750421626,"The new teacher is a vocalist who at this school will teach music.","NULL"
1552750738,269,"PennController",22,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552750429156,"The new teacher is a vocalist who at this school will teach music.","NULL"
1552750738,269,"PennController",22,0,"filler","NULL","PennController",22,"_Trial_","End",1552750430028,"The new teacher is a vocalist who at this school will teach music.","NULL"
1552750738,269,"PennController",33,0,"prepositional","NULL","PennController",33,"_Trial_","Start",1552750430029,"The monthly journal is a magazine which all experts should definitely subscribe to.","NULL"
1552750738,269,"PennController",33,0,"prepositional","NULL","Selector","trial1","Selection","sentence2",1552750435190,"The monthly journal is a magazine which all experts should definitely subscribe to.","NULL"
1552750738,269,"PennController",33,0,"prepositional","NULL","PennController",33,"_Trial_","End",1552750435806,"The monthly journal is a magazine which all experts should definitely subscribe to.","NULL"
1552750738,269,"PennController",51,0,"particle","NULL","PennController",51,"_Trial_","Start",1552750435807,"This secure cell was an area which no prisoner could ever break out of.","NULL"
1552750738,269,"PennController",51,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552750442509,"This secure cell was an area which no prisoner could ever break out of.","NULL"
1552750738,269,"PennController",51,0,"particle","NULL","PennController",51,"_Trial_","End",1552750443522,"This secure cell was an area which no prisoner could ever break out of.","NULL"
1552750738,269,"PennController",9,0,"filler","NULL","PennController",9,"_Trial_","Start",1552750443523,"That old song was a tune that by the end would sound familiar.","NULL"
1552750738,269,"PennController",9,0,"filler","NULL","Selector","trial1","Selection","sentence1",1552750448536,"That old song was a tune that by the end would sound familiar.","NULL"
1552750738,269,"PennController",9,0,"filler","NULL","PennController",9,"_Trial_","End",1552750449664,"That old song was a tune that by the end would sound familiar.","NULL"
1552750738,269,"PennController",30,0,"prepositional","NULL","PennController",30,"_Trial_","Start",1552750449666,"The careful argument was a statement which no opponent could easily argue with.","NULL"
1552750738,269,"PennController",30,0,"prepositional","NULL","Selector","trial1","Selection","sentence2",1552750458329,"The careful argument was a statement which no opponent could easily argue with.","NULL"
1552750738,269,"PennController",30,0,"prepositional","NULL","PennController",30,"_Trial_","End",1552750459066,"The careful argument was a statement which no opponent could easily argue with.","NULL"
1552750738,269,"PennController",48,0,"particle","NULL","PennController",48,"_Trial_","Start",1552750459067,"This new technology is a subject which all professionals must tirelessly keep up with.","NULL"
1552750738,269,"PennController",48,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552750470943,"This new technology is a subject which all professionals must tirelessly keep up with.","NULL"
1552750738,269,"PennController",48,0,"particle","NULL","PennController",48,"_Trial_","End",1552750471694,"This new technology is a subject which all professionals must tirelessly keep up with.","NULL"
1552750738,269,"PennController",12,0,"filler","NULL","PennController",12,"_Trial_","Start",1552750471695,"A guard dog is a pet that during the night must keep watch.","NULL"
1552750738,269,"PennController",12,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552750474595,"A guard dog is a pet that during the night must keep watch.","NULL"
1552750738,269,"PennController",12,0,"filler","NULL","PennController",12,"_Trial_","End",1552750476702,"A guard dog is a pet that during the night must keep watch.","NULL"
1552750738,269,"PennController",34,0,"prepositional","NULL","PennController",34,"_Trial_","Start",1552750476703,"The rare bird is a species which every biologist should enthusiastically teach about.","NULL"
1552750738,269,"PennController",34,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552750480225,"The rare bird is a species which every biologist should enthusiastically teach about.","NULL"
